Time,Item,Price,Old price,Item code,Seller,URL                                                                                                                                                                                                            ,URL
2022-08-01T10:32:12.317380,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-01T10:32:12.317380,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-01T10:32:12.317380,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-01T10:32:12.317380,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-01T10:32:12.317380,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-01T10:32:12.317380,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-01T10:32:12.317380,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-02T10:32:46.722852,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-02T10:32:46.722852,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-02T10:32:46.722852,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-02T10:32:46.722852,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-02T10:32:46.722852,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-02T10:32:46.722852,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",31878.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-02T10:32:46.722852,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-02T10:32:46.722852,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-02T10:32:46.722852,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-02T10:32:46.722852,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-02T10:32:46.722852,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-02T10:32:46.722852,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-02T10:32:46.722852,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-03T10:29:55.053088,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-03T10:29:55.053088,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-03T10:29:55.053088,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-03T10:29:55.053088,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-03T10:29:55.053088,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-03T10:29:55.053088,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",39981.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-03T10:29:55.053088,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-03T10:29:55.053088,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-03T10:29:55.053088,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-03T10:29:55.053088,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-03T10:29:55.053088,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-03T10:29:55.053088,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-03T10:29:55.053088,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-04T10:29:39.226847,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-04T10:29:39.226847,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-04T10:29:39.226847,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-04T10:29:39.226847,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-04T10:29:39.226847,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-04T10:29:39.226847,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",31878.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-04T10:29:39.226847,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-04T10:29:39.226847,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-04T10:29:39.226847,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-04T10:29:39.226847,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-04T10:29:39.226847,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-04T10:29:39.226847,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-04T10:29:39.226847,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-05T10:28:44.384274,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-05T10:28:44.384274,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-05T10:28:44.384274,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-05T10:28:44.384274,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-05T10:28:44.384274,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-05T10:28:44.384274,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",31878.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-05T10:28:44.384274,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-05T10:28:44.384274,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-05T10:28:44.384274,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-05T10:28:44.384274,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-05T10:28:44.384274,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-05T10:28:44.384274,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-05T10:28:44.384274,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-06T10:27:20.957812,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-06T10:27:20.957812,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-06T10:27:20.957812,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-06T10:27:20.957812,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-06T10:27:20.957812,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-06T10:27:20.957812,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",31878.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-06T10:27:20.957812,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-06T10:27:20.957812,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-06T10:27:20.957812,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-06T10:27:20.957812,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-06T10:27:20.957812,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-06T10:27:20.957812,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-06T10:27:20.957812,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-07T10:27:38.503502,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-07T10:27:38.503502,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-07T10:27:38.503502,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-07T10:27:38.503502,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-07T10:27:38.503502,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-07T10:27:38.503502,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",31878.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-07T10:27:38.503502,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-07T10:27:38.503502,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-07T10:27:38.503502,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-07T10:27:38.503502,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-07T10:27:38.503502,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-07T10:27:38.503502,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-07T10:27:38.503502,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-08T10:30:00.943986,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-08T10:30:00.943986,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-08T10:30:00.943986,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-08T10:30:00.943986,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-08T10:30:00.943986,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/busilice-odvijaci-i-elektropneumatski-cekici/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-08T10:30:00.943986,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",31878.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-08T10:30:00.943986,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
2022-08-08T10:30:00.943986,"Bosch D-tect 120, detektor struje, 1x1.5Ah, 0601081301",31870.0,43980.0,0601081301,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-1x15ah-u-l-boxx-u/
2022-08-08T10:30:00.943986,"Bosch D-Tect 120 Solo, detektor struje, L-Boxx, bez baterija",29470.0,38900.0,0601081308,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-solo-bez-baterija-i-punjaca-u-l-boxx-u/
2022-08-08T10:30:00.943986,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/laseri/laseri-i-oprema-za-njih/d-tect-120-detektor-12v-li-ion-20ah
2022-08-08T10:30:00.943986,Ugaona brusilica mala Bosch GWS 1400; 1400W; 125mm (0601824800),13335.0,22501.0,0601824800,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-gws-1400-ugaona-brusilica-1400w-125mm-0601824800.html
2022-08-08T10:30:00.943986,"Bosch GWS 1400 Ugaona brusilica, 1.400W, 125 mm",13330.0,18660.0,0601824800,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/ugaona-brusilica-bosch-gws-1400-1400w-125-mm/
2022-08-08T10:30:00.943986,Invalid,,,Invalid,www.okov.rs,,https://www.okov.rs/sr/alati/elektricni-alat-i-pribor/brusilice/gws-1400-ugaona-brusilica-125mm-1400w-bosch
2022-08-09T08:12:39.428949,Elektro-pneumatski čekić Bosch GBH 2-28 F; SDS-plus (0611267600),35732.0,45231.6,0611267600,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-0611267600.html
2022-08-09T08:12:39.428949,"Elektro-pneumatski čekić Bosch GBH 2-28 F,SDS-plus, L-Boxx, izmenljiva glava (0611267601)",38033.0,48144.0,0611267601,www.gama-alati.rs,,https://www.gama-alati.rs/elektro-pneumatski-cekic-bosch-gbh-2-28-f-sds-plus-l-boxx-izmenljiva-glava-0611267601.html
2022-08-09T08:12:39.428949,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W",35720.0,49290.0,0611267600,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w/
2022-08-09T08:12:39.428949,"Bosch GBH 2-28 F Elektro-pneumatski čekić, 880W, L-Boxx",38020.0,53230.0,0611267601,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/elektro-pneumatski-cekic-bosch-gbh-2-28-f-880w-l-boxx/
2022-08-09T08:12:39.428949,GBH 2-28 F El-pneumatski čekić SDS+ 880W,43900.0,,0611267600,www.okov.rs,,https://www.okov.rs/sr/proizvodi/gbh-2-28-f-el-pneumatski-cekic-sds-880w
2022-08-09T08:12:39.428949,"Bosch D-tect 120 detektor struje - kablova pod naponom u L-Boxx koferu 1x2,0Ah (0601081301)",31878.0,50610.0,0601081301,www.gama-alati.rs,,https://www.gama-alati.rs/bosch-d-tect-120-detektor-struje-kablova-pod-naponom-u-l-boxx-koferu-1x2-0ah-0601081301.html
2022-08-09T08:12:39.428949,"Bosch D-tect 120, detektor struje, 120mm, 0601081300",30990.0,40910.0,0601081300,www.prodavnicaalata.rs,,https://www.prodavnicaalata.rs/proizvodi/detektor-struje-bosch-d-tect-120-120mm/
